group_id	task_id	window_index	da_n_utterances	da_n_speakers	da_statement	da_proposal	da_agreement	da_disagreement	da_compromise	da_question	da_backchannel	da_hedge	da_decision	da_offtask	da_dominant
grp-10	T2	5	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T2	6	2	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T2	7	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	statement
grp-10	T2	8	2	2	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	agreement
grp-10	T2	9	2	1	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	agreement
grp-10	T2	10	6	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.027777777777777776	0.027777777777777776	0.012820512820512822	0.0	0.0	statement
grp-10	T2	11	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T2	12	6	3	0.037037037037037035	0.0	0.013888888888888888	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	statement
grp-10	T2	13	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T2	14	3	2	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.025641025641025644	0.0	0.0	statement
grp-10	T2	15	4	1	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T2	16	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T2	17	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.03333333333333333	0.05	0.015384615384615385	0.0	0.0	backchannel
grp-10	T2	18	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T2	19	2	2	0.1111111111111111	0.0	0.0	0.0	0.0	0.16666666666666666	0.041666666666666664	0.038461538461538464	0.0	0.0	question
grp-10	T2	20	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T2	21	5	2	0.04444444444444444	0.016666666666666666	0.0	0.0	0.0	0.0	0.03333333333333333	0.03076923076923077	0.0	0.0	statement
grp-10	T2	22	3	1	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T2	23	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T2	24	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.0	statement
grp-10	T2	25	2	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	question
grp-10	T2	26	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.025641025641025644	0.0	0.0	backchannel
grp-10	T2	27	9	4	0.0	0.0	0.0	0.011111111111111112	0.0	0.037037037037037035	0.018518518518518517	0.0	0.009259259259259259	0.0	statement
grp-10	T2	28	9	4	0.0	0.0	0.0	0.0	0.011111111111111112	0.018518518518518517	0.027777777777777776	0.008547008547008548	0.0	0.0	statement
grp-10	T2	29	8	4	0.041666666666666664	0.0	0.0	0.0	0.0	0.03125	0.041666666666666664	0.009615384615384616	0.0	0.0	statement
grp-10	T3	8	4	2	0.0	0.0	0.020833333333333332	0.0	0.0	0.0625	0.020833333333333332	0.0	0.0	0.0	question
grp-10	T3	9	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.025641025641025644	0.0	0.0	statement
grp-10	T3	10	6	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012820512820512822	0.0	0.0	statement
grp-10	T3	11	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-10	T3	12	4	3	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	statement
grp-10	T3	13	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-10	T3	14	10	4	0.01111111111111111	0.008333333333333333	0.0	0.0	0.0	0.008333333333333333	0.008333333333333333	0.0	0.0	0.0	statement
grp-10	T3	15	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-10	T3	16	10	3	0.01111111111111111	0.0	0.0	0.01	0.0	0.025	0.025	0.0	0.0	0.0	statement
grp-10	T3	17	13	3	0.008547008547008546	0.0	0.0	0.0	0.0	0.0	0.01282051282051282	0.0	0.0	0.0	statement
grp-10	T3	18	6	2	0.037037037037037035	0.013888888888888888	0.0	0.0	0.0	0.0	0.041666666666666664	0.012820512820512822	0.0	0.0	backchannel
grp-10	T3	19	8	4	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-10	T3	20	14	4	0.007936507936507936	0.0	0.0	0.0	0.0	0.017857142857142856	0.017857142857142856	0.0	0.005952380952380952	0.0	statement
grp-10	T3	21	4	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.020833333333333332	0.038461538461538464	0.0	0.0	question
grp-10	T4	0	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-10	T4	2	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-10	T4	5	4	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0625	0.0	0.0	0.0	backchannel
grp-10	T4	6	9	3	0.0	0.0	0.0	0.0	0.0	0.009259259259259259	0.037037037037037035	0.017094017094017096	0.0	0.0	statement
grp-10	T4	7	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-10	T4	8	9	4	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	statement
grp-10	T4	9	9	4	0.0	0.0	0.0	0.0	0.0	0.018518518518518517	0.037037037037037035	0.008547008547008548	0.0	0.0	backchannel
grp-10	T4	10	20	4	0.0	0.0	0.004166666666666667	0.005	0.0	0.0	0.03333333333333334	0.0038461538461538464	0.0	0.0	statement
grp-10	T4	11	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-11	T1	0	3	1	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-11	T1	1	8	2	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	statement
grp-11	T1	2	4	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.057692307692307696	0.0	0.0	hedge
grp-11	T1	3	2	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	question
grp-11	T1	4	3	2	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.025641025641025644	0.0	0.0	agreement
grp-11	T1	5	5	2	0.02222222222222222	0.0	0.016666666666666666	0.0	0.0	0.0	0.05	0.0	0.0	0.0	backchannel
grp-11	T1	6	9	4	0.012345679012345678	0.0	0.0	0.011111111111111112	0.0	0.0	0.0	0.017094017094017096	0.0	0.0	statement
grp-11	T1	7	10	3	0.0	0.0	0.025	0.0	0.0	0.016666666666666666	0.03333333333333333	0.0	0.0	0.0	backchannel
grp-11	T1	8	3	2	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.027777777777777776	0.0	0.0	0.0	question
grp-11	T1	9	9	3	0.012345679012345678	0.0	0.009259259259259259	0.0	0.0	0.018518518518518517	0.027777777777777776	0.008547008547008548	0.0	0.0	statement
grp-11	T1	10	8	2	0.013888888888888888	0.0	0.0	0.0	0.0	0.0625	0.03125	0.0	0.0	0.0	statement
grp-11	T1	11	9	4	0.04938271604938271	0.0	0.009259259259259259	0.0	0.0	0.027777777777777776	0.05555555555555555	0.0	0.0	0.0	statement
grp-11	T1	12	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-11	T1	13	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-11	T1	16	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-11	T1	17	12	4	0.009259259259259259	0.0	0.0	0.0	0.0	0.013888888888888888	0.006944444444444444	0.012820512820512822	0.0	0.0	statement
grp-11	T1	18	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-11	T2	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	backchannel
grp-11	T2	6	7	2	0.015873015873015872	0.0	0.011904761904761904	0.0	0.0	0.05952380952380952	0.023809523809523808	0.01098901098901099	0.0	0.0	question
grp-11	T2	7	5	2	0.04444444444444444	0.016666666666666666	0.0	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-11	T2	8	7	3	0.031746031746031744	0.011904761904761904	0.011904761904761904	0.0	0.0	0.011904761904761904	0.023809523809523808	0.01098901098901099	0.0	0.0	statement
grp-11	T2	9	6	1	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.041666666666666664	0.0	0.0	0.0	statement
grp-11	T2	10	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-11	T2	11	4	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-11	T2	12	5	2	0.02222222222222222	0.016666666666666666	0.016666666666666666	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	statement
grp-11	T2	13	4	3	0.05555555555555555	0.0	0.0	0.0	0.0	0.020833333333333332	0.041666666666666664	0.0	0.0	0.0	statement
grp-11	T2	14	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	statement
grp-11	T2	15	8	3	0.0	0.0	0.0	0.0	0.0	0.05208333333333333	0.03125	0.009615384615384616	0.0	0.0	question
grp-11	T2	16	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.015384615384615385	0.0	0.0	statement
grp-11	T2	17	8	3	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-11	T2	18	10	4	0.06666666666666667	0.008333333333333333	0.008333333333333333	0.0	0.0	0.016666666666666666	0.016666666666666666	0.0	0.0	0.0	statement
grp-11	T2	19	6	3	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.013888888888888888	0.0	0.013888888888888888	0.0	question
grp-11	T2	20	15	4	0.0	0.005555555555555555	0.0	0.0	0.0	0.027777777777777776	0.01111111111111111	0.0	0.0	0.0	statement
grp-11	T2	21	9	3	0.012345679012345678	0.0	0.0	0.0	0.0	0.009259259259259259	0.018518518518518517	0.0	0.0	0.0	statement
grp-11	T2	22	5	3	0.0	0.016666666666666666	0.0	0.0	0.0	0.03333333333333333	0.0	0.015384615384615385	0.0	0.0	question
grp-11	T2	23	15	4	0.0	0.0	0.0	0.0	0.0	0.05555555555555556	0.02222222222222222	0.0	0.0	0.0	question
grp-11	T2	24	5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	statement
grp-11	T2	26	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-11	T2	27	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-11	T2	28	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-11	T3	0	5	4	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-11	T3	1	1	1	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	question
grp-11	T3	2	4	2	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	question
grp-11	T3	3	8	3	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.05208333333333333	0.0	0.0	0.0	backchannel
grp-11	T3	4	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	offtask
grp-11	T3	5	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-11	T3	6	14	4	0.023809523809523808	0.0	0.005952380952380952	0.0	0.0	0.011904761904761904	0.011904761904761904	0.0	0.0	0.0	statement
grp-11	T3	7	10	3	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.007692307692307693	0.0	0.0	statement
grp-11	T3	8	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.05128205128205129	0.0	0.0	backchannel
grp-11	T3	9	14	3	0.007936507936507936	0.005952380952380952	0.005952380952380952	0.0	0.0	0.05952380952380953	0.047619047619047616	0.0	0.0	0.0	question
grp-11	T3	10	12	4	0.027777777777777776	0.0	0.0	0.0	0.0	0.013888888888888888	0.027777777777777776	0.0	0.0	0.0	statement
grp-11	T3	11	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.019230769230769232	0.0	0.0	backchannel
grp-11	T3	12	11	3	0.0	0.0	0.007575757575757575	0.0	0.0	0.0	0.03787878787878787	0.006993006993006993	0.0	0.0	statement
grp-11	T3	13	12	4	0.018518518518518517	0.0	0.0	0.0	0.0	0.013888888888888888	0.03472222222222222	0.0	0.0	0.0	statement
grp-11	T3	14	6	2	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-11	T3	15	6	3	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-11	T3	16	8	3	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.05208333333333333	0.0	0.0	0.0	backchannel
grp-11	T4	7	9	4	0.0	0.0	0.0	0.0	0.0	0.0	0.018518518518518517	0.0	0.0	0.0	statement
grp-11	T4	8	10	4	0.01111111111111111	0.0	0.008333333333333333	0.0	0.0	0.008333333333333333	0.025	0.007692307692307693	0.0	0.0	statement
grp-11	T4	9	9	3	0.012345679012345678	0.0	0.0	0.0	0.0	0.009259259259259259	0.009259259259259259	0.0	0.0	0.013888888888888888	statement
grp-11	T4	10	12	4	0.0	0.0	0.0	0.0	0.0	0.006944444444444444	0.048611111111111105	0.0	0.0	0.0	backchannel
grp-11	T4	11	11	3	0.0202020202020202	0.0	0.0	0.0	0.0	0.01515151515151515	0.03787878787878787	0.013986013986013986	0.0	0.0	backchannel
grp-11	T4	12	6	3	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.012820512820512822	0.0	0.0	backchannel
grp-11	T4	13	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-12	T1	3	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-12	T1	4	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-12	T1	7	2	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.08333333333333333	0.041666666666666664	0.0	0.0	0.0	question
grp-12	T1	8	6	2	0.0	0.0	0.013888888888888888	0.0	0.0	0.027777777777777776	0.013888888888888888	0.012820512820512822	0.0	0.0	statement
grp-12	T1	9	5	3	0.06666666666666667	0.0	0.0	0.0	0.02	0.0	0.03333333333333333	0.03076923076923077	0.0	0.0	statement
grp-12	T1	10	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-12	T1	11	7	3	0.031746031746031744	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	statement
grp-12	T1	12	4	2	0.027777777777777776	0.0	0.041666666666666664	0.025	0.0	0.08333333333333333	0.0625	0.019230769230769232	0.0	0.0	question
grp-12	T1	13	3	2	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.027777777777777776	0.025641025641025644	0.0	0.0	statement
grp-12	T1	14	5	3	0.04444444444444444	0.0	0.0	0.02	0.0	0.016666666666666666	0.0	0.015384615384615385	0.0	0.0	statement
grp-12	T1	15	1	1	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	statement
grp-12	T1	16	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-12	T1	17	5	4	0.04444444444444444	0.0	0.016666666666666666	0.0	0.0	0.016666666666666666	0.0	0.015384615384615385	0.0	0.0	statement
grp-12	T1	18	6	4	0.018518518518518517	0.0	0.0	0.0	0.0	0.013888888888888888	0.013888888888888888	0.0	0.0	0.0	statement
grp-12	T1	19	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-12	T1	21	4	2	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T2	2	3	1	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	statement
grp-12	T2	4	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-12	T2	5	2	2	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	statement
grp-12	T2	6	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-12	T2	7	4	1	0.027777777777777776	0.0	0.0	0.0	0.0	0.08333333333333333	0.041666666666666664	0.0	0.0	0.0	question
grp-12	T2	8	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.019230769230769232	0.0	0.0	statement
grp-12	T2	9	5	1	0.04444444444444444	0.0	0.0	0.0	0.0	0.03333333333333333	0.016666666666666666	0.0	0.0	0.0	statement
grp-12	T2	10	3	2	0.07407407407407407	0.0	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.0	0.027777777777777776	0.0	statement
grp-12	T2	11	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.016666666666666666	0.0	0.03076923076923077	0.0	0.0	hedge
grp-12	T2	12	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.025641025641025644	0.0	0.0	statement
grp-12	T2	13	3	3	0.0	0.0	0.05555555555555555	0.13333333333333333	0.0	0.0	0.08333333333333333	0.025641025641025644	0.0	0.0	agreement
grp-12	T2	14	4	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.019230769230769232	0.0	0.0	statement
grp-12	T2	15	1	1	0.1111111111111111	0.0	0.0	0.1	0.0	0.0	0.3333333333333333	0.07692307692307693	0.0	0.0	backchannel
grp-12	T2	16	7	3	0.015873015873015872	0.0	0.0	0.0	0.0	0.047619047619047616	0.05952380952380952	0.01098901098901099	0.0	0.0	backchannel
grp-12	T2	17	5	3	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.03333333333333333	0.0	0.0	0.0	statement
grp-12	T2	18	4	3	0.027777777777777776	0.0	0.0	0.0	0.0	0.0625	0.08333333333333333	0.0	0.0	0.0	question
grp-12	T2	19	4	3	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T2	20	3	3	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.027777777777777776	0.0	0.0	0.0	backchannel
grp-12	T2	21	11	3	0.0202020202020202	0.0	0.0	0.0	0.0	0.03787878787878787	0.04545454545454545	0.006993006993006993	0.0	0.0	question
grp-12	T2	22	6	3	0.0	0.0	0.013888888888888888	0.0	0.0	0.05555555555555555	0.041666666666666664	0.0	0.0	0.0	statement
grp-12	T2	23	7	3	0.047619047619047616	0.0	0.0	0.0	0.0	0.07142857142857142	0.03571428571428571	0.02197802197802198	0.0	0.0	question
grp-12	T2	24	4	3	0.027777777777777776	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.020833333333333332	0.038461538461538464	0.0	0.0	agreement
grp-12	T2	25	7	4	0.0	0.0	0.0	0.0	0.014285714285714287	0.05952380952380952	0.023809523809523808	0.0	0.0	0.0	statement
grp-12	T2	26	11	4	0.0303030303030303	0.0	0.007575757575757575	0.0	0.0	0.01515151515151515	0.04545454545454545	0.0	0.007575757575757575	0.0	backchannel
grp-12	T2	27	4	2	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T3	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-12	T3	9	5	3	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-12	T3	10	12	3	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T3	11	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-12	T3	12	6	4	0.0	0.041666666666666664	0.0	0.0	0.0	0.05555555555555555	0.08333333333333333	0.025641025641025644	0.0	0.0	backchannel
grp-12	T3	13	6	4	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.013888888888888888	0.012820512820512822	0.0	0.0	question
grp-12	T3	14	7	4	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.023809523809523808	0.0	0.0	0.0	question
grp-12	T3	15	12	3	0.0	0.0	0.0	0.0	0.0	0.03472222222222222	0.020833333333333332	0.012820512820512822	0.0	0.0	statement
grp-12	T3	16	7	2	0.015873015873015872	0.0	0.0	0.0	0.0	0.023809523809523808	0.023809523809523808	0.0	0.0	0.0	statement
grp-12	T3	17	9	4	0.012345679012345678	0.0	0.018518518518518517	0.0	0.0	0.07407407407407407	0.05555555555555555	0.008547008547008548	0.0	0.0	question
grp-12	T3	18	5	3	0.02222222222222222	0.0	0.0	0.02	0.0	0.03333333333333333	0.016666666666666666	0.0	0.0	0.0	statement
grp-12	T3	19	9	4	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.037037037037037035	0.017094017094017096	0.0	0.0	statement
grp-12	T3	20	10	3	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.023076923076923078	0.0	0.0	statement
grp-12	T3	21	10	3	0.0	0.0	0.0	0.0	0.0	0.05	0.008333333333333333	0.0	0.0	0.0	statement
grp-12	T3	22	9	4	0.0	0.0	0.009259259259259259	0.0	0.0	0.037037037037037035	0.05555555555555555	0.0	0.0	0.0	statement
grp-12	T3	23	7	3	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.03571428571428571	0.0	0.0	0.0	statement
grp-12	T4	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-12	T4	8	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T4	9	6	3	0.0	0.0	0.027777777777777776	0.0	0.0	0.027777777777777776	0.027777777777777776	0.0	0.0	0.0	statement
grp-12	T4	10	5	2	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.016666666666666666	0.0	0.0	0.0	question
grp-12	T4	11	8	3	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	statement
grp-12	T4	12	7	4	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.03571428571428571	0.01098901098901099	0.0	0.0	statement
grp-13	T1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-13	T1	3	2	1	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	question
grp-13	T1	4	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-13	T1	8	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-13	T1	9	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-13	T1	10	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05128205128205129	0.0	0.0	hedge
grp-13	T1	11	6	2	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.08333333333333333	0.025641025641025644	0.0	0.0	backchannel
grp-13	T1	12	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-13	T1	13	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-13	T1	14	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	statement
grp-13	T1	15	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-13	T1	16	11	2	0.0101010101010101	0.0	0.0	0.0	0.0	0.0303030303030303	0.022727272727272728	0.006993006993006993	0.0	0.0	statement
grp-13	T1	17	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.025641025641025644	0.0	0.0	backchannel
grp-13	T1	18	5	3	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.03333333333333333	0.0	0.0	0.0	statement
grp-13	T1	19	3	3	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	0.025641025641025644	0.0	0.0	question
grp-13	T2	0	5	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.03333333333333333	0.05	0.015384615384615385	0.0	0.0	backchannel
grp-13	T2	5	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-13	T2	6	3	1	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-13	T2	7	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641025641025644	0.0	0.0	statement
grp-13	T2	8	3	1	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.025641025641025644	0.0	0.0	statement
grp-13	T2	9	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-13	T2	10	3	1	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-13	T2	11	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05128205128205129	0.0	0.0	hedge
grp-13	T2	12	1	1	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.07692307692307693	0.0	0.0	backchannel
grp-13	T2	13	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	statement
grp-13	T2	14	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
