#	group_id	task_id	onset_b	speaker_a	context_a_prev	text_a	speaker_b	text_b	gap_s	is_completion	is_repetition
193	grp-11	T1	302.0	P3	So it's also a little bit down to what we expect from the role or from the person, right? | Is it someone who can support technically or is it more someone who can convince and sell?	Sounds right, yeah.	P4	So I think with that, I think I would do the C, but we don't know in C if he actually has AI knowledge because it says the first A has limited knowledge, right?	-0.07		
194	grp-11	T1	330.8	P3	Sounds right, yeah. | He's familiar with common AI tools.	Who isn't?	P1	I think it's... Yeah.	0.48		
195	grp-11	T1	347.1	P2	Exactly. | Yeah, I think it's a good choice.	Do we agree?	P4	Yeah, I think.	-0.08		
196	grp-11	T1	347.5	P2	Exactly. | Yeah, I think it's a good choice.	Do we agree?	P3	Yeah.	0.28		
198	grp-11	T1	366.8	P2	Yeah, I think it's a good choice. | Do we agree?	Okay, do you do it?	P4	Yeah, so I'm sending candidate C. One, two, three, submit.	-0.6		
199	grp-11	T1	530.8	P1	Do you understand the last one? | Yeah, we agreed.	Ah, you don't think so?	P4	No.	-0.06		
200	grp-11	T2	4.6	P2		Yeah.	P4	No, that's okay.	-0.25		
201	grp-11	T2	244.5	P1	But we are going to go through a big organizational change. | And I think the last one, stress and workload at work could help a lot.	A lot of people.	P3	Really?	0.45		
202	grp-11	T2	246.0	P1	And I think the last one, stress and workload at work could help a lot. | A lot of people.	Yeah.	P4	Yeah, I agree with that stress and workload.	0.42		
203	grp-11	T2	466.9	P2	You can do that in many ways. | So i think i for that one i use this um some lecture for myself and and i also speak with my colleague or my manager i i need much more um guidance for the AI and and much more support.	Yeah.	P4	Maybe we have to agree on one topic, right?	0.42		
204	grp-11	T2	518.1	P3	Because I think it sounds very abstract to me how that will help our group really. | Makes a lot of sense, I think.	Yeah.	P4	I mean, AI is not so mature just yet, and it will take a long time to really...	0.49		
205	grp-11	T2	523.1	P4	Because then we can incorporate the AI within it. | But then if that's the focus of our topic, then we know that AI is a tool.	I mean, AI is not so mature just yet, and it will take a long time to really...	P2	But you have to engage people	0.41		
206	grp-11	T2	554.4	P1	And yeah, it's a topic. | It's a hot topic these days.	Really?	P3	I mean, if you sit around and just talk forever, nothing happens.	-0.64		
207	grp-11	T2	567.2	P2	To use it, I can feel it on myself. | Yeah.	And you can do it whenever you want to.	P4	Yeah, I think I feel the opposite.	-0.42		
208	grp-11	T2	598.1	P1	Yeah, we need to be active, seriously. | Oh, there is no final decision.	Oops.	P2	So, what will we ask?	0.29		
209	grp-11	T2	607.5	P3	I think give them the online training and the quiz. | That's the way to go.	I don't think there was an agreement, so...	P1	No, there was no agreement.	-0.05		
210	grp-11	T2	607.5	P3	I think give them the online training and the quiz. | That's the way to go.	I don't think there was an agreement, so...	P2	No, there wasn't.	0.01		
212	grp-11	T2	617.0	P2	No, there wasn't. | Not at all.	Yeah.	P4	But how about we do the last one and then we do your on the format.	0.3		
213	grp-11	T2	626.4	P2	Not at all. | Yeah.	No.	P1	You mean the online training?	0.02		
214	grp-11	T2	628.1	P3	That's the way to go. | I don't think there was an agreement, so...	No.	P2	I would rather keep the topic, because that's the one we have the most benefit.	0.44		
215	grp-11	T2	637.7	P2	No. | I would rather keep the topic, because that's the one we have the most benefit.	And I think a lot of us would have the most benefit of.	P1	With the online training?	0.38		
216	grp-11	T2	643.0	P1	You mean the online training? | With the online training?	Ah, ok.	P4	Oh, but I'm thinking that the topic is the bottom topic, and then the format is the online.	0.11		
217	grp-11	T2	647.9	P2	And I think a lot of us would have the most benefit of. | No, with the use of AI.	No.	P4	The format is...	0.07		
218	grp-11	T2	649.9	P4	Yeah, yeah. | Oh, but I'm thinking that the topic is the bottom topic, and then the format is the online.	The format is...	P2	Yeah, you are thinking, but I'm thinking the AI is the topic.	0.07		
219	grp-11	T2	666.1	P2	No. | Yeah, you are thinking, but I'm thinking the AI is the topic.	So we stucked.	P3	No, how about we let you decide this time and then maybe the next decision goes to someone else.	0.3		
220	grp-11	T2	682.3	P3	No. | No, how about we let you decide this time and then maybe the next decision goes to someone else.	If we disagree, I'm fine with that.	P4	So who gets to choose the topic?	0.5		
221	grp-11	T2	704.9	P2	So we stucked. | We can.	So, but should I do it?	P4	Yeah...	0.45		
223	grp-11	T2	705.5	P2	We can. | So, but should I do it?	And you choose it?	P1	Yeah, just one...	-0.75		
225	grp-11	T2	706.5	P1	Okay. | Thank you.	Yeah, just one...	P2	You just tell me what to select, right?	-0.82		
226	grp-11	T2	722.6	P2	So, what do you want? | And what do you want for the format?	Interactive informal workshop.	P1	Yes.	-0.0		
227	grp-11	T2	723.2	P1	So for the topic it's the first topic. | The interactive workshop.	Yes.	P2	Okay.	0.17		
228	grp-11	T3	9.8	P2		Yeah, exactly, yeah.	P4	I'm thinking.	0.2		
229	grp-11	T3	12.1	P1		Time to prepare.	P3	Yes.	0.19		
230	grp-11	T3	89.9	P1	Sorry, what is the example? | Team cutting?	No.	P2	Outing?	0.33		
231	grp-11	T3	90.7	P2	Yeah, exactly, yeah. | Okay, no discussion?	Outing?	P1	Outing?	0.33		
232	grp-11	T3	93.7	P1	No. | Outing?	To go out?	P4	Yeah.	0.28		
233	grp-11	T3	93.9	P4	Maybe, I mean, in those types of situations we would have more information. | I'm thinking.	Yeah.	P1	Yeah.	-0.42		
234	grp-11	T3	95.5	P1	To go out? | Yeah.	It's... okay.	P2	Team's party or group execution.	-0.47		
235	grp-11	T3	188.5	P1	I could use Edge Yacht. | Great inspiration.	Sorry, we cannot speak.	P3	Go idea, good idea.	-1.76		
236	grp-11	T3	202.6	P1	Sorry, we cannot speak. | It's a totally new experience.	I mean, for me.	P4	For me too.	0.11		
237	grp-11	T3	203.5	P4	Anyway. | Yeah, that would be new.	For me too.	P1	You too?	0.17		
238	grp-11	T3	203.6	P1	It's a totally new experience. | I mean, for me.	You too?	P4	Yeah, yeah, yeah.	-1.89		
239	grp-11	T3	204.4	P4	Yeah, that would be new. | For me too.	Yeah, yeah, yeah.	P1	Ready? Oh...	-2.99		
240	grp-11	T3	204.6	P1	It's a totally new experience. | I mean, for me.	You too?	P2	No no no	-0.91		
243	grp-11	T3	206.9	P4	Yeah, that would be new. | For me too.	Yeah, yeah, yeah.	P2	No experience at all.	-0.47		
244	grp-11	T3	207.5	P2	Yeah, thanks. | No no no	No experience at all.	P4	Never, I think I've seen one moose in my life.	-0.64		
245	grp-11	T3	214.1	P2	No experience at all. | I did once.	We were in Sweden.	P4	Oh, really?	0.29		
246	grp-11	T3	214.6	P4	Yeah, yeah, yeah. | Never, I think I've seen one moose in my life.	Oh, really?	P2	And we did for a walk with our two children.	0.13		
247	grp-11	T3	274.7	P4	So, and then the Pétanque party is maybe also a summer party. | So, should we do summer party?	Yeah,	P2	Yeah, it's also a nice...	-0.32		
248	grp-11	T3	276.4	P2	It was just, they were really, really high. | Okay.	Yeah, it's also a nice...	P4	Yeah, I mean, it's a lot of those things.	0.34		
249	grp-11	T3	294.4	P2	Yeah. | No, I think we should, we have to choose one of them, right?	Exactly, okay.	P4	Should we just do the summer party?	0.02		
250	grp-11	T3	298.5	P2	No, I think we should, we have to choose one of them, right? | Exactly, okay.	Where's the summer party?	P1	Is it, is it specific enough?	-0.21		
251	grp-11	T3	334.4	P4	Should we just do the summer party? | Oh, well then we'll choose one of the other ones, that's fine.	Well, I think the beach party sounds really fun, but I just wonder if... people will feel a little bit...	P2	Yeah, if they would go...	-4.39		
252	grp-11	T3	353.0	P4	Oh, well then we'll choose one of the other ones, that's fine. | Well, I think the beach party sounds really fun, but I just wonder if... people will feel a little bit...	Well, it's...	P3	And there is no, there is also, you can, we have also rented place to stay there, and food, and games, so... there is no getting away.	-0.66		
253	grp-11	T3	384.6	P1	Yeah, I was going to jump on this aspect. | This promise on the weather...	It's kind of tricky, but if we have...	P4	No, I you do it at the right time during the year, I agree, it's...	-2.28		
254	grp-11	T3	387.3	P4	Okay, well then, it sounds nice. | Yeah, I like it.	No, I you do it at the right time during the year, I agree, it's...	P1	Yeah.	-0.88		
255	grp-11	T3	401.5	P3	And the weather will be nice. | It will not be windy at all.	Of course, the budget will also be...	P1	Wohoo, you will be generous	0.05		
256	grp-11	T3	413.8	P4	No, I you do it at the right time during the year, I agree, it's... | It will be wort it.	I think it sounds, I think it's...	P1	If it's unlimited budget, it's fine.	-2.65		
257	grp-11	T3	424.6	P2	It would be different. | Yeah.	Sounds good.	P4	Okay.	0.06		
258	grp-11	T3	426.1	P4	Should we then do a beach party? | Okay.	Let's do beach party.	P2	That's different.	0.16		
259	grp-11	T3	427.0	P2	Yeah. | Sounds good.	That's different.	P4	Yeah.	-0.06		
260	grp-11	T3	468.2	P2	Yeah, I did one and then it came back with one more. | Okay.	It was your idea, you could put it in.	P3	We can take turns here.	-0.09		
261	grp-12	T1	115.9	P2		Not right now.	P4	So we get the same information for all the three candidates?	-0.58		
262	grp-12	T1	381.7	P1	The only thing I'm wondering is if C is too experienced. | It's difficult to figure out what level that role is.	I think it's purely communication, right? It's just a question of, there is no doubt  C has a lot of facilitation, a lot of this like being the bridge between different stakeholders. But I am just wondering if they used to exactly have more infuence than what this role is entitled to.	P4	Exactly, exactly.	-19.58		
263	grp-12	T1	437.9	P3	That's a good question. | That's true.	All the skills in Python and machine learning would help if we were candidate B, but I think we already overlooked that.	P1	That's not AI, is it?	-1.07		
264	grp-12	T1	439.3	P1	And they have limited formal training on AI, but the other two doesn't really have any AI training. | At least not from my knowledge.	That's not AI, is it?	P3	Well, depends how nitty-gritty you get into it.	0.06		
265	grp-12	T1	495.7	P1	At least not from my knowledge. | That's not AI, is it?	What were you talking for?	P2	So the candidate A says that it tends to maintain existing processes rather than introduce new ones, which is kind of against the task line here that adopting AI and also make sure the transformation across different departments functions.	0.34		
266	grp-12	T1	645.2	P4	Yeah, complex systems IT and sales and conveying information between the different departments | Yes.	No, okay, I wasn't...	P3	So, decision made.	0.32		
267	grp-12	T2	268.1	P3	The most efficient way of handling these kind of things is to not take away too much from people's time to do their work tasks. | If they can just do it at their own pace whenever they want to do it.	And when they have good time for it, so I would say something like online trainings and quizes are quite good for that.	P4	Yes yeah i mean yes i mean especially across teams and like if you have a lot of people with different opinions and ways of thinking mindsets like i think online training because it's anonymous so there's no like way that you have to like expose yourself too much in terms of like uh	-2.15		
268	grp-12	T2	512.9	P2	Format-wise I think, first of all should be engaging and people should have the option to attend either online or physically, so maybe online training would be more flexible for everyone | Yeah, for sure.	Different locations, different sessions	P1	It's all depending on the impact we want to have, right?	0.04		
269	grp-12	T2	541.1	P3	It's hard to generalize for everyone. | I would personally even feel like I'm being talked down to if I got a workshop about how to manage my own stress.	But the interactive workshop that will take a lot of resources if we had to roll out throughout GN...	P1	I know, but we were not told that we have limited resources, right?	-0.79		
270	grp-12	T2	598.5	P3	I would personally even feel like I'm being talked down to if I got a workshop about how to manage my own stress. | But the interactive workshop that will take a lot of resources if we had to roll out throughout GN...	If you engage with it at all, that is.	P4	Yeah, exactly.	-0.07		
271	grp-12	T2	631.9	P2	And also feel like... | Have we agreed on anything?	Mhm, topic-wise you mean?	P3	In topics-wise?	-1.02		
272	grp-12	T2	632.0	P2	And also feel like... | Have we agreed on anything?	Mhm, topic-wise you mean?	P4	Yeah, topic-wise, yes.	-0.98		
274	grp-12	T2	633.4	P2	And also feel like... | Have we agreed on anything?	Mhm, topic-wise you mean?	P4	I mean, you can maybe also, one can easily combine them if you want to twist it like that.	0.48		
275	grp-12	T2	679.1	P2	Right? | Like, do we do a stress test afterwards and then people rating high or low got the prize or the other way around?	I do agree.	P1	We all have that.	-0.05		
276	grp-12	T2	741.9	P4	Yes, small and the most generic. | Yeah, four is the most generic, I would think.	I agree.	P3	I guess we are extending the conversation time now or the discussion time a lot.	-0.07		
277	grp-12	T2	801.5	P1	Oh, but all of them make sense. | There's none of them you can't do.	Okay.	P2	Yeah, I would go with online training too	-0.83		
278	grp-12	T3	307.6	P4	Yes, it's submitted. | You're not supposed to tell.	Danish pastry class?	P2	Yes.	0.33		
279	grp-12	T3	311.9	P4	Danish pastry class? | Where would you do that?	You need some kitchen.	P3	You can rent massive kitchens	0.16		
280	grp-12	T3	315.3	P4	You need some kitchen. | Yeah, you can.	Yeah, of course.	P2	So it's a place downtown and they offer this Danish pastry making class and also instruction of the basics.	0.14		
281	grp-12	T3	396.3	P1	but i'm just if you're looking across and i'm just thinking if you're looking across there's a lot of themes going across them right actually a lot of synergies yeah a lot yeah so so if if the idea is we should pick something maybe we should zone in on and we want to do some sport we want to do some more social just get together cause I see sports on most of them | Right?	There's laser tech, paintball, river rafting, maybe it's difficult to find a river we could do rafting on in Denmark, but...	P3	Boat trip, river rafting, campus, laser tech, cooking, pastry class, we have some nice like a...	-0.16		
282	grp-12	T3	397.1	P3	You can rent massive kitchens | There's actually a lot of synergies, right? That's quite nice	Boat trip, river rafting, campus, laser tech, cooking, pastry class, we have some nice like a...	P4	i didn't have i didn't have time to elaborate uh...	-6.18		
283	grp-12	T3	422.2	P3	Boat trip, river rafting, campus, laser tech, cooking, pastry class, we have some nice like a... | But in the end we have to have one thing only, right?	Wasn't that the task?	P1	Is it just one?	0.25		
284	grp-12	T3	442.1	P1	Is it just one? | It should be something that most people would like to participate in, right?	Yeah.	P2	Everybody gets bruises and pains the day after	0.34		
285	grp-12	T3	506.8	P4	I think it's too passive. | I mean, social dining.	Yeah.	P2	I mean, mini golf is, I would say, easy to organize - you just go to the venue, tell them how many people are and people just show up	0.27		
286	grp-12	T3	579.6	P2	I mean, mini golf is, I would say, easy to organize - you just go to the venue, tell them how many people are and people just show up | So it's very low maintenance.	We don't talk to each other, right? In the paintball...	P1	It's the calmer version of that	-2.23		
287	grp-12	T3	582.4	P1	You mean new people, right? That should be the option | And also movie night is not social, right? It's very passive and you're not really talking to anybody	It's the calmer version of that	P2	We shoot against each other.	0.31		
288	grp-12	T3	601.8	P2	We don't talk to each other, right? In the paintball... | We shoot against each other.	I don't think R&D people would be happy about it	P3	Hey, I am R&D people, I consent.	0.08		
289	grp-12	T3	651.8	P3	That'd be great. | No?	No, just me? Okay.	P1	You can make each team has a theme they have to dress up.	0.16		
290	grp-12	T3	658.4	P3	No? | No, just me? Okay.	No one dressed up for the Halloween Party, no one here...	P4	I mean...	-1.97		
291	grp-12	T3	659.6	P3	No? | No, just me? Okay.	No one dressed up for the Halloween Party, no one here...	P1	I know, as soon as you ask me to dress up they back out	-0.81		
292	grp-12	T3	673.6	P1	You can make each team has a theme they have to dress up. | I know, as soon as you ask me to dress up they back out	Of course.	P4	So it's just a start, right?	-0.08		
293	grp-12	T3	678.5	P4	You can also have, you can have some dinner afterwards. | So it's just a start, right?	You can, you can, you can extend your...	P2	Yeah, that's right, and also...	0.31		
294	grp-12	T3	694.3	P2	Yeah, that's right, and also... | Yeah, and also one player is playing and the other from the same team can also chat and socialize, so...	So mini-golf it is?	P3	Yes.	0.37		
295	grp-13	T1	481.0	P1	I saw candidate A and B has been kind of similar because they both didn't have that deep of a technical background but as you already mentioned seems like they are both experienced in project coordination within various teams good at communication and change management so | just like my first impression was that i didn't have a preference between those two um but depending on how much technical knowledge you need or if it's not that deep of a technical knowledge you need but more like a high level then i would also tend towards either aoc yeah but yeah	I think the only thing that I see...	P3	Probably A could do it as well, right?	-0.25		
296	grp-13	T1	496.6	P3	Yeah, I'm not supposed to read. | Probably A could do it as well, right?	C.	P1	But...	-0.08		
297	grp-13	T1	498.2	P1	The only thing is that A also mentioned something around AI, even though it doesn't seem like it's very in-depth training. | But...	No...	P3	C mentioned something about, is for me, AlphaEI, right?	-0.1		
298	grp-13	T1	559.7	P2	Also candidate A is not into that much of new um new content in GN but more keeping the old one for longer and that's also why I'm more for C than for A | I don't think we have uh but yeah also candidate has a lot of experience as a project coordinator but yeah you can you can say that but again i'm still more for for C and that's because they also have some basics into the AI the things so they know they know what it is and how it can be used and i'll also have been like in cooperation with IT and so on and I see it as a pro in this context	I'm still most for C than for A	P3	Also because it doesn't really call for a specialist, right?	0.21		
299	grp-13	T2	283.6	P3	And I think also speaking of being productive, I mean, I think the format... | since we are, if it's when we're looking at AI and productivity, online training and quizzes,	would be a good way to go, also looking at how much time we spend on this.	P2	I want to see lectures and Q&A could be used and that uh especially in AI then you have some uh how you use AI in the daily task and then you have a lecture online training on how to use it in most efficient way and so on to make it make the best use of it	-0.07		
300	grp-13	T2	579.9	P2	I want to see it for idea. | Also vote for the number one in topics and but the lecture in Q&A that sometimes you have when you have the lectures, you have you can get a deeper understanding and ask questions in between.	so that's that's what i would vote for	P3	Yeah, but I can...	-0.88		
301	grp-13	T2	677.9	P2	Ok, so let's go for topic, so that's number one | Number one.	Number one	P1	No, yeah, okay.	-0.25		
302	grp-13	T2	678.8	P1	Yes, I guess I guess we have to, yeah | If we have to agree on something, then I guess what do you guys want?	No, yeah, okay.	P3	I'm fine with number one over there.	0.08		
303	grp-14	T1	436.7	P4	And same information? | I see.	Now it's...	P1	We shouldn't ask that.	-0.86		
304	grp-14	T1	461.6	P3	But I'm happy to hear other thoughts. | I think because I see your point Nikita because candidate A is like I got like a steady hand and I feel like it's not so like yeah it seems like a bit more like too tight on track so I would be worried that he will just try to keep the process as it is and not try to be flexible with other opinions	So....	P2	Yeah.	-0.0		
305	grp-14	T1	606.7	P4	transmit that's like the part that takes the longer and that requires kind of like of a skilled person in in communication and yeah that's | Okay.	I'm bought.	P3	So we decided candidate C. If...	-0.33		
307	grp-14	T1	612.0	P3	So.... | So what would be our choice?	So we decided candidate C. If...	P4	Yeah.	0.44		
308	grp-14	T1	655.1	P2	I don't know. | I don't care.	Does anyone want to send it in?	P4	Yeah, sure.	0.37		
309	grp-14	T2	213.1	P1	Should we start? | Should we start saying which topic we think we need to follow?	Yes.	P3	Yep.	-1.44		
310	grp-14	T2	222.0	P2	Yes, okay. | What's everyone thinking?	Why?	P1	Well, because it’s important	-0.11		
311	grp-14	T2	231.1	P2	What's everyone thinking? | Why?	yeah	P1	and everyone can suffer that	-0.13		
312	grp-14	T2	276.8	P2	I think it's relevant to what's going on at GN at the moment. | And it also just helps with productivity and effectiveness.	But if you can get your work done quicker, then you can go home and	P1	Then you get more work.	-0.72		
313	grp-14	T2	485.6	P4	Probably four would be the best one I'd pick. | or not having the comfort to talk	Yeah.	P1	We can agree on that	0.46		
315	grp-14	T2	486.0	P4	or not having the comfort to talk | Yeah.	yeah	P2	um so in my opinion then maybe like how to work better across teams kind of fits with all of us of what we're you know you you're one better well-being in the workplace	0.32		
317	grp-14	T2	543.1	P4	yeah | I think if the topic is how to work better across teams then it should be more proactive and an interactive informal workshop across department working group.	I think the fourth one would be would be perfect for it.	P1	I would say to do it more interactively cause also we are talking about across teams you need to know people, get comfortable with them	0.38		
318	grp-14	T2	597.0	P4	I think if the topic is how to work better across teams then it should be more proactive and an interactive informal workshop across department working group. | I think the fourth one would be would be perfect for it.	But also I feel like the cross department working group, I feel like working and applying helps more than just an online training or a lecture, it’s more hands on	P1	Yeah, I agree.	-3.78		
319	grp-14	T2	600.8	P4	I think if the topic is how to work better across teams then it should be more proactive and an interactive informal workshop across department working group. | I think the fourth one would be would be perfect for it.	But also I feel like the cross department working group, I feel like working and applying helps more than just an online training or a lecture, it’s more hands on	P3	Yeah, I agree.	-0.04		
320	grp-14	T2	643.1	P2	Yeah, okay, I was thinking more of, yeah, either the lecture and Q&A or the online training and quiz. | But maybe just from hearing your guys' points of view, maybe the lecture is like a little bit of an in-betweener than half a touch points with other people and not just an online click, click, click onto the next button.	And maybe just easier to coordinate with the lecture and q&a, but	P3	But I can feel like all the four topics, four formats are quite relevant.	0.09		
321	grp-14	T2	687.1	P1	So should we say three and four are more aligned? | with working across teams.	So...	P4	Yeah, I would go for the fourth one.	-0.54		
322	grp-14	T2	747.4	P4	Yeah, I would go for the fourth one. | But also from the point of view that it's a big corporation, so any opportunity that we can get to get closer and to work with people, to do this cross-collaboration, cross-department work, it helps for everyone's comfort in a big corporation.	Good solution.	P3	Oh yeah... I won't say it's right.	0.49		
323	grp-14	T2	774.4	P3	Oh yeah... I won't say it's right. | My bad.	You can go.	P4	Okay.	-1.11		
324	grp-14	T2	781.1	P1	We don't have four days. | I sent it before so I will put it down	Yes	P4	And the final answer.	0.04		
325	grp-14	T2	805.4	P1	Yes | I would say three and four.	Yes.	P4	Then three wins probably.	0.42		
326	grp-14	T2	807.2	P4	You said two. | You said three and four.	Then three wins probably.	P1	Okay.	0.44		
327	grp-14	T2	807.5	P1	I would say three and four. | Yes.	Okay.	P4	If it's the most mentioned because I'm also going for three or four.	-0.02		
328	grp-14	T3	375.4	P2	Demolition party, yes, I love it. | Oh, that's interesting.	Fits all	P1	So a good answer would include all of ours, right?	0.5		
330	grp-14	T3	421.1	P2	And then you're wearing a mask, so no one cares how crazy you dance. | And then a board game event.	Yeah.	P1	We do that already.	0.47		
331	grp-14	T3	527.5	P2	I would only be worried that people... | would be like some people are very scared and introvert and to talk to new people but I think you could make it an option of like sign up to randomly be in a in a group with people you don't know to meet new people or form a group yourself um I think it'd be super cool and not super expensive	Esports?	P1	So then instead of flying everyone to Denmark, there could be people that say, yeah, I play Counter-Strike from home, so then we can have a tournament here as part of the Olympics.	-0.51		
332	grp-14	T3	544.7	P2	would be like some people are very scared and introvert and to talk to new people but I think you could make it an option of like sign up to randomly be in a in a group with people you don't know to meet new people or form a group yourself um I think it'd be super cool and not super expensive | Esports?	a lot of computers though that we have to	P1	It's okay.	0.28		
333	grp-14	T3	545.9	P1	I think SteelSeries will be happy with that. | It's okay.	We can get them.	P2	awesome	-0.84		
334	grp-14	T3	553.7	P2	a lot of computers though that we have to | awesome	Can we make it, umm, like	P4	Can we combine it and write a new idea now?	-0.77		
335	grp-14	T3	562.7	P4	And things like that. | Can we combine it and write a new idea now?	Okay.	P2	That’s my vote	0.22		
336	grp-14	T3	565.7	P2	Can we make it, umm, like | Then actually I vote for the GN Olympics	That’s my vote	P4	Thank you.	-0.46		
337	grp-14	T3	600.0	P2	That’s my vote | One and the same.	nice	P3	Me too, I’m just concerned about like	-0.57		
338	grp-14	T3	633.0	P3	what kind of sport we need to include in the Olympics because some people have disability. | No, so it's not like if we like eSport is fine, but some also have like some eyes issues and then like some other like sport can also be like.	you know people have some issues with their legs and other type of other issues so I think we just need also to be like we can go with that but be mindful to include everybody in it	P4	To be inclusive.	-0.62		
339	grp-14	T3	633.9	P3	what kind of sport we need to include in the Olympics because some people have disability. | No, so it's not like if we like eSport is fine, but some also have like some eyes issues and then like some other like sport can also be like.	you know people have some issues with their legs and other type of other issues so I think we just need also to be like we can go with that but be mindful to include everybody in it	P4	Yeah.	0.24		
340	grp-14	T3	639.6	P3	No, so it's not like if we like eSport is fine, but some also have like some eyes issues and then like some other like sport can also be like. | you know people have some issues with their legs and other type of other issues so I think we just need also to be like we can go with that but be mindful to include everybody in it	Olympics	P2	nice	-0.51		
341	grp-14	T3	640.1	P3	No, so it's not like if we like eSport is fine, but some also have like some eyes issues and then like some other like sport can also be like. | you know people have some issues with their legs and other type of other issues so I think we just need also to be like we can go with that but be mindful to include everybody in it	Olympics	P1	Do we all agree?	-0.06		
343	grp-14	T3	641.5	P1	Yes. | Yeah, I'll give my vote also to Olympics.	Do we all agree?	P2	Nice.	-0.31		
344	grp-14	T3	654.3	P3	you know people have some issues with their legs and other type of other issues so I think we just need also to be like we can go with that but be mindful to include everybody in it | Olympics	I’ll do it.	P2	You want to do it?	-1.74		
345	grp-15	T1	244.0	P3	Do you understand the same? | and agree on one final candidate as a group?	okay cool	P1	Maybe we should	-0.43		
346	grp-15	T1	252.0	P4	See where we’re all standing?	Okay.	P1	I don't know.	0.0		
348	grp-15	T1	268.0	P1	From my point of view, it's more like the project coordinating kind of type rather than the very technical one. | Yeah, because it's not about developing the AI.	It's more about the adoption part of it.	P3	And from the other two, then?	0.0		
349	grp-15	T1	299.0	P3	Do you have a preference? | Yes.	Yeah, I agree.	P4	I agree.	0.0		
350	grp-15	T1	302.0	P4	See where we’re all standing? | Okay.	I agree.	P3	Like for me it was the C	0.0		
351	grp-15	T1	306.0	P4	Okay. | I agree.	yes, that was my	P3	Yeah, right?	-0.32		
352	grp-15	T1	306.3	P4	Okay. | I agree.	yes, that was my	P1	I'm also about the C	0.0		
354	grp-15	T1	325.0	P1	I agree on that one | Yeah, and lots of experience in rolling out these kind of things.	Yeah.	P2	like there’s five years of experience with the first candidate and with the third candidate we don’t really know if it’s the same description we have	0.0		
355	grp-15	T1	362.0	P4	He is a good communicator as well. | Yeah, it doesn't really say anything about...	seems better than	P1	So I think that's a strong pro.	0.0		
356	grp-15	T1	371.0	P1	So I think that's a strong pro. | And Candidate C also has experience in consulting.	I don't know if you know that.	P3	I mean, I was only missing the bit of the amount of experience, I would say, to say that that quote is almost exactly the same as what I have here for Candidate C. Like someone who basically...	-0.27		
357	grp-15	T1	373.5	P3	Like for me it was the C | Yeah, right?	I mean, I was only missing the bit of the amount of experience, I would say, to say that that quote is almost exactly the same as what I have here for Candidate C. Like someone who basically...	P1	I think it sounds good.	-7.48		
358	grp-15	T1	408.0	P1	I don't know if you know that. | I think it sounds good.	okay	P3	No, I do.	-0.35		
359	grp-15	T1	408.7	P3	So I was like, okay, fine. | Seems like this is the guy, but if you say that he has that amount of experience, that's what I will suggest at least.	No, I do.	P1	Yeah I don’t have AI specifically there but	-1.27		
360	grp-15	T1	412.0	P3	Seems like this is the guy, but if you say that he has that amount of experience, that's what I will suggest at least. | No, I do.	I know about that.	P4	Well, even better.	0.0		
361	grp-15	T1	441.0	P3	Yeah, to be honest, I don't know, because I mean, the first one to me seems more like the one who is a bit detached to whatever it is that he has, at least for me, it doesn't say he has experience on this particular technology. | It's more like has experience on managing projects.	And that's like, okay.	P4	Mine says direct limited knowledge.	0.0		
362	grp-15	T1	502.0	P1	No. | Yeah, yeah, yeah, for sure.	Yeah.	P2	Also, the prompt seems like they're not really looking for like a specialist.	0.0		
363	grp-15	T1	541.0	P1	Yeah, yeah, yeah, for sure. | Yeah.	No, no, no, no.	P3	That's my feeling at least.	0.0		
364	grp-15	T1	570.0	P1	Yeah. | No, no, no, no.	I think it's good.	P3	Okay.	0.0		
365	grp-15	T1	571.0	P3	I don't know. | Maybe there's like a no-go for the C because it's asking for too much or something.	Okay.	P1	Yeah, I'm good.	0.0		
366	grp-15	T1	602.0	P1	So it sounds good to me. | Some kind of McKinsey kind of dude.	Yeah.	P3	Yeah.	0.0		
367	grp-15	T1	607.0	P3	Okay. | Yeah.	Yeah.	P1	Okay.	0.0		
369	grp-15	T1	619.0	P3	Yeah. | If he hasn't overpromised	OK.	P2	I can do it.	0.0		
370	grp-15	T2	172.0	P3		Yeah, yeah, go ahead.	P1	No, I don't know.	0.0		
371	grp-15	T2	217.0	P2	Also that we just had to hire someone from the previous task, right?	Within AI.	P3	Yes.	0.0		
372	grp-15	T2	218.1	P3	Like you could hear Igor talking about, we have to use AI. | So maybe it doesn't hurt to have one on that topic.	Yes.	P2	Maybe that's something that the company wants to push, right?	-0.91		
373	grp-15	T2	229.0	P3	Yes. | That could be, yeah, yeah.	like?	P4	Like right now, we just rolled out the new day commitments.	-0.63		
374	grp-15	T2	462.0	P4	At least that's what I've noticed since I started that I've signed up for a few of the of the workshops that's been there and it's already happening a lot. | But the whole like managing stress and workload.	the second one?	P2	like it might be if you have like a team where you have to work or gather a lot of data or work with it i don't know how it's structured but having someone else rather	0.0		
375	grp-15	T2	506.0	P3	So yeah, uhh yeah, that's how I would see it, of course. | That was not really related to the AI, but it as related to the working across teams.	No, but it's good.	P1	Okay, so I think we have to maybe move on a bit.	0.0		
376	grp-15	T2	513.8	P3	No, but it's good. | Number two.	And...	P1	All right, so we're leaning towards number two.	-4.24		
